customer_id,campaign_name,currency_code,revenue,channel,event_id,clicked,converted,sent_at,opened_at,this_year,unix_time,company_name,business_details,catch_phrase,fake_sentence,product_id
01c007c3-af1a-499b-a14b-6b53d9840ff4,Virtual local interface,SBD,45530.8,push,CAMP-2591-yb,True,True,2025-02-12 04:54:33,2025-11-04 04:54:33,2026,1072985370.8251047,Török Kovács Kht.,streamline impactful infrastructures,Fundamental value-added standardization,Molestias consequuntur alias iure hic fugit non odio.,PROD-7842-cd
8372ee63-ab73-4ccd-badc-a6a9a224009c,Grass-roots tertiary attitude,BYR,53573.04,social,CAMP-8860-aW,False,True,2024-08-09 05:02:12,2025-07-22 05:02:12,2026,1135443736.7506127,Horváth Zrt.,e-enable real-time channels,Function-based hybrid access,Dolore laborum doloribus sapiente totam architecto voluptatem.,PROD-9528-Tu
d714f267-7c45-4473-8020-6f2c61e132a0,Phased optimizing model,MZN,51951.07,SMS,CAMP-3129-Mw,False,True,2024-11-12 12:34:25,2025-08-12 12:34:25,2026,1485135286.9949925,Németh és Varga Bt.,scale user-centric e-tailers,Versatile mobile standardization,Magnam nihil adipisci et labore iusto reprehenderit odit.,PROD-3676-bE
c36ebb31-1b9e-4819-9ef5-b195aed6af21,Future-proofed local challenge,NIO,37935.92,push,CAMP-1212-dn,False,False,2024-10-31 23:46:15,2025-04-25 23:46:15,2026,1764547853.0439332,Sipos és Kovács Zrt.,benchmark killer metrics,Future-proofed upward-trending service-desk,Aut a eligendi sed necessitatibus voluptate exercitationem.,PROD-6028-wX
78a7f844-6750-4a3d-a7e0-44861e6a3de1,User-centric well-modulated matrices,LYD,17152.17,push,CAMP-8078-wO,True,False,2024-12-20 08:45:43,2025-07-16 08:45:43,2026,1376090151.7470636,Fekete és társa Bt.,brand value-added e-business,Operative didactic help-desk,Perspiciatis tenetur hic tenetur eveniet.,PROD-1210-fG
65fa5eff-f696-4032-99f3-7472bc5d8734,Profound context-sensitive function,CUC,17583.03,SMS,CAMP-8545-ZW,True,True,2024-12-06 22:06:19,2025-05-24 22:06:19,2026,180781717.5531429,Kovács és Tóth Kht.,synergize extensible experiences,Horizontal bi-directional moderator,Soluta consectetur eius.,PROD-9408-wY
051ce8de-4321-4a91-9fd4-372d0f094b03,Synergistic interactive extranet,KWD,35113.55,push,CAMP-5231-hi,True,True,2025-03-21 22:35:37,2025-11-29 22:35:37,2026,23457104.496522937,Varga Kiss Zrt.,leverage efficient experiences,Fully-configurable methodical throughput,Quisquam veniam ex reprehenderit quam impedit placeat.,PROD-5573-Fq
c89112eb-1fd9-4ef0-bd75-ec2e09af5bfa,Universal local forecast,TJS,69325.4,push,CAMP-9177-Xz,False,True,2024-12-26 16:17:33,2025-05-16 16:17:33,2026,1112270919.2454011,Lukács és Király Zrt.,optimize frictionless communities,Managed value-added neural-net,In recusandae sapiente amet optio.,PROD-5227-LW
17195224-fbb0-4022-81f6-b6516c5ac054,Synchronized explicit project,ETB,12581.59,SMS,CAMP-8862-eE,True,False,2024-11-01 18:27:44,2025-02-04 18:27:44,2026,1341052109.1747732,Fekete Lakatos Bt.,harness granular e-tailers,Secured hybrid methodology,Perspiciatis nesciunt vel nulla consequuntur.,PROD-3854-cC
c4946352-001e-46f2-980c-6670ae1a1ffc,Streamlined needs-based approach,BND,70191.8,SMS,CAMP-0453-cy,False,True,2024-05-13 22:36:41,2024-05-23 22:36:41,2026,1068109448.4789088,Nagy Zrt.,engineer e-business supply-chains,Re-engineered transitional artificial intelligence,Eligendi impedit qui iusto.,PROD-5385-eT
bf2c9fc2-1e43-4d66-9dea-fc80d00f2b81,Up-sized needs-based middleware,DKK,28063.96,SMS,CAMP-5340-cS,False,False,2024-06-29 01:31:36,2025-02-13 01:31:36,2026,403722658.11037004,Szűcs Rácz Bt.,synergize interactive supply-chains,Diverse reciprocal forecast,Architecto consectetur ipsa cumque earum maiores.,PROD-2063-nq
91874c69-15ee-4c16-8005-3505a25cab7e,Profound asymmetric structure,MZN,32121.27,social,CAMP-8165-lr,True,False,2024-07-13 14:23:02,2025-01-12 14:23:02,2026,1459476835.015125,Kovács és társa Nyrt.,expedite rich deliverables,Proactive content-based knowledge user,Maxime officiis temporibus voluptatum.,PROD-3380-sg
326236c9-83df-4737-b02f-58f077d56cbe,Synchronized high-level firmware,ISK,3531.87,SMS,CAMP-8517-MN,True,False,2024-12-23 02:45:20,2025-12-07 02:45:20,2026,298972323.10222733,Farkas Bt.,streamline interactive solutions,User-centric systematic emulation,Magnam fugiat eligendi minus.,PROD-4366-dQ
22c44515-68ef-4673-b331-59485f237ab4,Reactive bi-directional access,LBP,26761.65,email,CAMP-2878-GQ,True,False,2024-05-20 20:11:48,2025-02-05 20:11:48,2026,886302598.5696479,Szűcs Szilágyi Kht.,evolve magnetic info-mediaries,Reactive needs-based application,Placeat architecto neque ut.,PROD-7677-YD
2d271517-aa96-4d18-9c88-cb62e84af167,Networked regional open system,USD,65003.93,SMS,CAMP-9045-EL,False,True,2024-07-15 23:39:02,2025-06-12 23:39:02,2026,1444446132.1642332,Szabó és társa Bt.,facilitate ubiquitous architectures,Integrated heuristic hardware,Ex suscipit dignissimos tempore magnam.,PROD-9543-wX
d7a3056c-8e73-4877-b343-67d265286d40,Polarized bi-directional focus group,PYG,13651.67,push,CAMP-3019-IV,True,False,2025-02-16 10:50:32,2025-07-29 10:50:32,2026,1157867050.9607437,Kovács Kft.,enable enterprise e-business,Expanded object-oriented functionalities,Dignissimos reprehenderit modi quasi consequatur porro.,PROD-3135-RV
c871303c-1f27-40e5-bb0b-83580f603a8f,Enhanced encompassing capacity,GNF,53824.38,push,CAMP-2833-KY,True,True,2024-10-07 05:26:45,2025-05-10 05:26:45,2026,1431189065.8515108,Horváth Kkt.,mesh turn-key supply-chains,User-friendly zero tolerance algorithm,Ad fugiat accusantium consequuntur recusandae accusamus ipsam.,PROD-1514-tG
29a5c20e-5d43-44b4-9425-31e891aaa63f,Customizable secondary protocol,TOP,2272.24,SMS,CAMP-9328-Gd,False,False,2024-10-17 08:45:49,2025-01-26 08:45:49,2026,1680576295.7087233,Németh és társa Kft.,re-contextualize next-generation technologies,Realigned dynamic support,Optio iste soluta tempora iste.,PROD-0294-dB
cc704787-0829-42b9-a1ec-536283fa0a06,Extended composite circuit,CRC,12952.51,email,CAMP-2320-be,False,False,2025-01-28 22:14:56,2025-08-29 22:14:56,2026,44242001.464959696,Veres és Kozma Zrt.,leverage robust communities,Focused user-facing website,Magni dignissimos iure beatae fugiat debitis.,PROD-4889-fL
ae626035-18b5-46ff-be45-0f2d433e5b5b,Persistent intermediate implementation,CNY,14504.23,push,CAMP-6108-fs,True,False,2025-02-25 00:37:41,2026-02-06 00:37:41,2026,1390231132.2012296,Vincze és Varga Kft.,synergize open-source e-business,Reduced asymmetric synergy,Eius saepe hic voluptatum voluptatum inventore quisquam corporis.,PROD-9004-ex
8e5266a5-3b06-4ea5-93a8-5746abe58b7d,Cross-group executive approach,IDR,23868.69,social,CAMP-3198-Wd,False,False,2024-06-08 04:00:35,2024-12-06 04:00:35,2026,492673021.429068,Horváth Tóth Kkt.,mesh enterprise models,Public-key high-level groupware,Laudantium ab architecto nihil quis.,PROD-9501-Rt
3c797bf2-4435-4fbb-85d9-27415bfd32a7,Versatile zero administration neural-net,CZK,11195.54,push,CAMP-9510-am,False,False,2024-09-25 09:01:46,2024-11-08 09:01:46,2026,1062481578.3978994,Németh és társa Kft.,extend bleeding-edge e-commerce,Pre-emptive client-server task-force,Temporibus quia tenetur possimus animi porro.,PROD-1770-OF
a92c6234-25d7-4739-8b3b-aa59f5377810,Persevering web-enabled initiative,GBP,3870.44,social,CAMP-5967-ev,True,False,2025-03-30 17:52:27,2025-04-06 17:52:27,2026,1615014112.1821456,Horváth Bálint Kft.,innovate interactive platforms,Open-source bandwidth-monitored definition,Accusamus laborum nulla reiciendis quia.,PROD-6457-ul
7fe7559e-6c69-44df-8696-096ff45e7119,Optional intermediate secured line,MXN,17550.5,email,CAMP-0654-fT,True,False,2024-08-06 22:52:52,2025-06-07 22:52:52,2026,965025411.436092,Varga és társa Kkt.,reinvent 24/365 channels,Virtual next generation system engine,Laudantium tempore excepturi at explicabo amet.,PROD-6881-ww
18aa07e0-3d61-4d56-b623-4f0480160570,Face-to-face executive ability,PLN,26236.79,push,CAMP-9949-Ec,False,False,2024-11-01 14:25:23,2025-02-09 14:25:23,2026,1148502125.124012,Kovács és társa Zrt.,disintermediate next-generation methodologies,Operative attitude-oriented instruction set,Nam neque error aliquam dolores vel.,PROD-3646-Oa
ba568abb-98f1-4a48-b471-67c2c61b4691,Multi-layered zero administration open architecture,GHS,27845.2,SMS,CAMP-4826-IU,False,False,2024-08-06 00:26:22,2024-12-10 00:26:22,2026,452305507.57819647,Lakatos és Kiss Kft.,scale transparent initiatives,Compatible directional database,Ex voluptates deleniti ea fuga asperiores corrupti hic.,PROD-6192-fj
d4fa9beb-3416-45b4-a4ca-82d66879c9fa,Open-architected cohesive info-mediaries,XAF,55081.96,SMS,CAMP-8688-HO,False,True,2025-01-25 04:37:57,2025-11-21 04:37:57,2026,1165171409.1082857,Halász és társa Bt.,iterate extensible schemas,Virtual tangible info-mediaries,Laborum esse laboriosam quidem magni non illum dicta.,PROD-9630-wk
58430100-837c-4fb0-af8a-6a2a505ad62d,Progressive systemic protocol,SDG,6576.52,email,CAMP-5962-xD,True,False,2025-03-28 22:19:33,2025-08-07 22:19:33,2026,1178228595.5578763,Szilágyi és társa Zrt.,unleash best-of-breed architectures,Re-engineered contextually-based contingency,Repellendus quasi in consequatur a blanditiis.,PROD-7469-TX
4ec05140-8b14-4ed8-956a-5262b7e5834f,Multi-tiered 3rdgeneration solution,VND,5190.47,email,CAMP-2657-OH,False,False,2024-10-05 12:45:35,2024-11-22 12:45:35,2026,914108323.4708343,Kovács Bt.,architect sticky metrics,Cross-group object-oriented middleware,Doloribus voluptatum officiis saepe facilis exercitationem.,PROD-6062-lm
e0b3085e-9706-428c-bdb2-7df0aab2966d,Enterprise-wide homogeneous access,KRW,11237.44,email,CAMP-9521-YD,True,False,2025-01-03 21:37:10,2025-11-10 21:37:10,2026,900885444.4158174,Molnár Zrt.,deploy collaborative e-tailers,Stand-alone user-facing help-desk,Iste hic quasi cumque non est aperiam.,PROD-4003-Vk
1ad35dce-4396-4ac9-b5ac-f58753ca418f,Intuitive bottom-line knowledgebase,SDG,20322.84,email,CAMP-2746-Ml,True,True,2025-02-16 20:04:06,2025-07-23 20:04:06,2026,1522258702.6391315,Szabó és társa Kht.,engineer end-to-end content,Visionary multi-tasking conglomeration,Esse possimus fugit quibusdam eveniet placeat.,PROD-3561-hJ
7bddbac1-81c4-4eea-9b1b-d1f4cfc8a4b5,Synergistic secondary neural-net,DKK,4295.78,push,CAMP-2642-kj,False,False,2025-01-02 02:36:32,2025-02-28 02:36:32,2026,1164456199.6582792,Nagy Szabó Nyrt.,implement cutting-edge methodologies,Triple-buffered uniform paradigm,Magni voluptates vitae optio natus dicta.,PROD-1112-GW
f84d7e61-a591-48f1-86dd-d3158351d698,Profound optimizing archive,PYG,13788.14,social,CAMP-5421-Jw,False,False,2025-04-15 14:22:58,2025-06-26 14:22:58,2026,1519638552.126256,Farkas Nyrt.,utilize best-of-breed functionalities,Object-based interactive info-mediaries,Dolorem officiis vel esse cupiditate asperiores.,PROD-3265-LG
471464c9-22b3-4be5-9216-972ed4e8717b,Pre-emptive 6thgeneration functionalities,PGK,9645.14,SMS,CAMP-2570-TK,True,False,2025-03-05 11:34:39,2025-03-16 11:34:39,2026,1740045485.2614386,Varga és Tóth Kkt.,synthesize scalable ROI,Synchronized stable policy,Voluptates adipisci dolore facere exercitationem.,PROD-3132-Tq
1e150dc8-0392-4a62-a09a-92ca98cd6613,Cloned responsive initiative,HNL,22488.57,email,CAMP-7232-rE,True,False,2025-03-04 15:48:51,2026-02-08 15:48:51,2026,427327129.2661227,Kovács és Orsós Kkt.,facilitate next-generation systems,Cross-platform optimal product,Aliquid rem quos dolorum fuga magnam.,PROD-8071-iS
20abce4e-bd03-4c34-8a85-e3a6a8b3d1a7,Realigned reciprocal Graphic Interface,JPY,622.78,push,CAMP-8822-Sq,False,False,2024-05-16 06:11:37,2024-07-30 06:11:37,2026,819179057.9700273,Varga és társa Zrt.,iterate distributed users,Robust asynchronous middleware,Cum quam vero dolores magnam cumque.,PROD-0151-rL
cf2d1972-de2d-4e5f-9a0e-765bd1883069,Cross-group client-driven instruction set,BOB,57484.53,social,CAMP-0710-Yw,False,False,2024-09-15 20:09:30,2025-07-12 20:09:30,2026,1643452748.3188553,Németh és társa Bt.,empower e-business action-items,Open-architected uniform artificial intelligence,Sequi ipsam saepe consequuntur temporibus cumque.,PROD-2619-Pu
d888f28d-7cbb-4e31-ad83-db707deffafc,Versatile analyzing array,CNY,31707.98,email,CAMP-9271-Qf,True,True,2025-03-30 16:07:37,2025-12-06 16:07:37,2026,282827673.9550595,Szalai és Lakatos Kft.,matrix end-to-end networks,Integrated next generation firmware,Quod deleniti sequi repellendus qui eum laboriosam repellat.,PROD-6613-II
622e55a6-cc7a-4576-b4f1-8cb0f852848a,Configurable value-added analyzer,MMK,37697.4,push,CAMP-0923-cc,False,True,2025-03-24 08:44:20,2025-08-21 08:44:20,2026,1429858555.793355,Varga és társa Zrt.,utilize robust applications,Cross-group tangible hub,Expedita id ipsam deleniti veniam natus officiis qui.,PROD-5936-Za
8411d9bd-a5ba-4717-aeef-9851ab587059,Optional optimizing functionalities,AMD,10146.87,social,CAMP-1894-JT,True,False,2024-11-26 09:40:10,2025-07-28 09:40:10,2026,1153634689.7641766,Mészáros Zrt.,evolve B2C functionalities,Persevering 4thgeneration instruction set,Autem quod perferendis illum provident laudantium.,PROD-0720-Qi
e234ed78-c7d2-4fd8-9991-752f188b2482,Focused secondary circuit,TZS,36719.51,SMS,CAMP-6529-qr,False,False,2024-08-23 09:48:45,2025-04-22 09:48:45,2026,1295827739.5576806,Halász Kht.,re-contextualize killer schemas,Reactive bandwidth-monitored architecture,Accusamus totam nulla id.,PROD-7637-kb
bf218951-22bc-4389-9802-60b82017536d,Open-source upward-trending array,XPF,71702.52,push,CAMP-3481-nX,False,False,2025-05-04 15:13:37,2025-11-09 15:13:37,2026,1540698563.180721,Fehér Szabó Zrt.,deliver magnetic architectures,Multi-lateral intangible matrices,Itaque aut occaecati.,PROD-0565-FZ
ae5e3606-fce6-4af6-b163-dd69003d3865,Automated empowering groupware,BBD,10606.27,push,CAMP-3217-sn,False,False,2024-05-17 03:00:51,2024-05-24 03:00:51,2026,1287399040.3749044,Budai és Pap Nyrt.,deploy holistic info-mediaries,Automated foreground firmware,Reprehenderit dicta doloribus hic quas ab.,PROD-5468-PI
a003c925-8768-4fa8-9892-c90e06c99344,Function-based multi-tasking task-force,ILS,47247.6,SMS,CAMP-6806-rI,False,True,2024-08-25 04:11:59,2025-08-01 04:11:59,2026,642185157.6657115,Király és társa Kht.,unleash scalable convergence,Programmable motivating interface,Commodi sed ex voluptatem consequatur nihil debitis.,PROD-6254-FX
82ae89f1-3401-49de-8a73-6bac7bb22b13,Optimized local core,UZS,17921.2,social,CAMP-4883-Jt,True,False,2025-01-23 19:07:27,2025-10-05 19:07:27,2026,945932068.1854212,Kocsis Nyrt.,harness scalable content,Advanced background time-frame,Harum rerum non iure quasi.,PROD-0019-Qd
1e2fe42c-6cce-4b7a-8542-b61de9597692,Focused homogeneous website,ZAR,19908.2,SMS,CAMP-8055-dC,False,False,2024-09-28 23:30:06,2025-03-05 23:30:06,2026,1462840719.097389,Németh Nyrt.,deliver turn-key portals,Object-based leadingedge task-force,Occaecati quas eligendi sapiente quidem.,PROD-3908-Mr
22c44515-68ef-4673-b331-59485f237ab4,Business-focused hybrid hierarchy,PLN,30619.5,email,CAMP-5623-Kl,False,True,2024-05-24 05:37:15,2024-10-11 05:37:15,2026,306203824.98530567,Szabó Nyrt.,mesh turn-key networks,Multi-tiered modular architecture,Dolor autem vero expedita commodi optio odit.,PROD-2511-fL
9a7a569b-d162-4f9c-a547-4661a0ce967d,Automated needs-based groupware,LKR,1021.95,social,CAMP-0913-gf,True,False,2025-04-30 14:45:27,2025-07-22 14:45:27,2026,348762167.5086572,Tóth Zrt.,expedite seamless synergies,Re-engineered explicit concept,Eligendi repudiandae et ipsum numquam reprehenderit alias.,PROD-3238-IT
223f5ae2-5555-4b97-990d-c6047d79068b,Profit-focused human-resource attitude,VUV,1779.48,social,CAMP-7602-kO,True,False,2024-05-22 05:46:32,2024-09-03 05:46:32,2026,404104209.0396018,Szűcs és társa Bt.,synergize user-centric paradigms,Self-enabling human-resource concept,Neque eum voluptatum architecto dicta veniam est.,PROD-3997-Jn
5c90a85c-cf7d-42af-ba8d-adbb759731f2,Secured holistic emulation,KZT,31531.39,email,CAMP-2012-lC,True,False,2025-01-30 05:09:56,2025-10-16 05:09:56,2026,1501609940.400991,Horváth és társa Kkt.,scale dynamic web-readiness,Progressive bandwidth-monitored migration,Illum cum quidem optio odio.,PROD-7026-Wy
6565a558-f98d-4145-8cbe-f6016c850946,Centralized 24/7 complexity,NPR,1314.74,email,CAMP-5325-ZP,False,False,2024-12-07 03:42:52,2025-03-22 03:42:52,2026,1401920554.433599,Papp Bognár Bt.,embrace cross-media content,Realigned attitude-oriented neural-net,Blanditiis dolore sint aspernatur iusto impedit.,PROD-5776-CF
7912119d-cb07-4411-9108-6a9e8e345965,Fundamental leadingedge productivity,XOF,1744.64,social,CAMP-0717-Tm,True,False,2024-09-08 16:42:32,2024-11-18 16:42:32,2026,1219061147.0204716,Oláh Kkt.,generate global paradigms,Focused analyzing collaboration,Voluptas voluptatibus eum ipsa alias magnam quibusdam.,PROD-2303-Aa
fd999ccc-1d2e-4cb6-a727-9dd13694571b,Reactive actuating help-desk,VEF,36011.95,email,CAMP-3100-zs,False,False,2024-08-01 19:57:30,2024-10-30 19:57:30,2026,112790394.350446,Németh és társa Nyrt.,syndicate one-to-one metrics,Stand-alone composite flexibility,Iusto ut fugiat exercitationem sunt aperiam unde eligendi.,PROD-6745-gS
97b1b385-f6dd-4aa6-a28c-d7d4bf382de2,Innovative zero administration success,AMD,25284.06,email,CAMP-0452-cn,False,True,2024-06-24 20:28:42,2025-05-07 20:28:42,2026,624379890.377625,Horváth és Németh Kht.,seize visionary content,Innovative systematic workforce,Minus voluptatem eum quam omnis veniam nemo.,PROD-0185-gW
4441eea1-6f97-403e-8ada-4c93ab4df552,Seamless tangible task-force,KES,1327.98,social,CAMP-9135-NN,True,False,2024-09-11 23:29:36,2024-09-19 23:29:36,2026,1225288826.7024379,Fülöp Zrt.,extend user-centric info-mediaries,Fully-configurable zero tolerance emulation,Sint asperiores itaque enim in voluptatibus officiis.,PROD-0680-MI
2c6cd6f6-1346-4700-b9a5-92bf7bf3da2f,Monitored well-modulated system engine,NIS,40471.34,social,CAMP-2056-ec,True,False,2024-12-23 20:37:08,2025-08-18 20:37:08,2026,610746991.5434399,Balogh Szabó Kft.,cultivate magnetic portals,Optional fresh-thinking standardization,Debitis laborum magni incidunt.,PROD-3456-mS
82ea046a-347f-4bfe-b715-901f1f272c0e,Pre-emptive non-volatile orchestration,AMD,1815.02,push,CAMP-8018-yT,False,False,2024-12-31 20:39:28,2025-03-08 20:39:28,2026,167513911.19273064,Pál Sándor Nyrt.,orchestrate interactive content,Secured high-level challenge,Quo iste excepturi et sunt.,PROD-5782-zm
6d9f6a7a-9e45-4e54-89ff-c74f8bdcb0e1,Balanced zero-defect standardization,ILS,36459.92,SMS,CAMP-3394-tL,False,False,2024-07-21 03:42:17,2025-04-23 03:42:17,2026,115092130.38014463,Veres Kht.,exploit frictionless niches,Synergistic user-facing circuit,At beatae minima perferendis quo quaerat porro.,PROD-6974-EA
56dcd8b7-9e79-4af0-9487-0c9edbaf5691,Face-to-face 3rdgeneration ability,MYR,34077.17,SMS,CAMP-5503-kO,True,True,2025-04-02 12:10:50,2026-03-01 12:10:50,2026,1372244745.5699847,Novák Sárközi Kkt.,syndicate proactive e-tailers,Synergized next generation hardware,Iusto quidem quibusdam possimus impedit.,PROD-1931-YN
23ca6faf-4c41-4ba7-acb4-86d26136a9e5,Proactive didactic implementation,KZT,5647.02,push,CAMP-2417-Iq,True,False,2025-01-11 08:30:23,2025-08-28 08:30:23,2026,1465743228.9068267,Tóth Mészáros Zrt.,evolve virtual e-services,Devolved multimedia system engine,Sint quisquam sequi.,PROD-2539-qU
0b86c90d-4194-4821-bd5f-1dc0d34616c8,Self-enabling contextually-based protocol,UAH,6474.89,SMS,CAMP-4511-aV,True,False,2025-02-03 16:55:15,2025-07-12 16:55:15,2026,1480094736.006534,Székely Zrt.,empower cross-platform relationships,Grass-roots asymmetric moratorium,Cum molestiae minus ullam dolores ea a tempora.,PROD-5630-mk
9237459e-b58b-4b8f-849c-aa4480c0dbaa,Stand-alone intangible service-desk,BBD,13846.82,push,CAMP-8430-jh,True,False,2024-09-03 07:25:58,2025-03-15 07:25:58,2026,1282937968.9429753,Molnár Tóth Kkt.,monetize value-added content,Organized optimal system engine,Veritatis facere aut repudiandae magnam quae omnis.,PROD-1325-dH
6b786714-828f-4afc-b1d0-33ffc7ee7781,Organic directional utilization,CVE,84195.48,social,CAMP-5759-JY,False,False,2025-04-01 08:03:34,2025-09-20 08:03:34,2026,424949965.7592048,Tóth és társa Nyrt.,deploy turn-key architectures,Implemented responsive database,Ipsa amet perspiciatis reprehenderit velit.,PROD-2309-kx
1fc49385-0b8d-475c-84d7-7a49b5446ba5,Re-contextualized contextually-based array,EUR,64689.18,push,CAMP-4260-op,False,False,2024-09-11 08:06:50,2024-10-27 08:06:50,2026,1766931604.7440736,Tóth és társa Nyrt.,generate distributed interfaces,Persistent static data-warehouse,Distinctio id doloribus sequi eos aliquam.,PROD-7262-GX
d0959ae6-2436-4d74-8013-65cbc333754d,Enhanced 24/7 solution,DJF,25893.83,SMS,CAMP-1477-bS,False,True,2024-07-05 12:06:37,2024-12-04 12:06:37,2026,1573411958.0453825,Szabó Kht.,scale wireless content,Robust actuating migration,Quos pariatur eligendi aspernatur at.,PROD-3430-og
695bd2a6-18b5-4c02-a765-c0c27452e9c8,Organic bifurcated array,MAD,7050.88,email,CAMP-2362-gP,False,False,2025-02-28 00:00:14,2025-09-28 00:00:14,2026,771897665.5776191,Szalai Kkt.,transform integrated e-markets,Front-line zero administration implementation,Debitis quibusdam corporis earum saepe esse.,PROD-4085-DN
41807db0-8bd0-49da-9085-3ad8de3f4872,Down-sized asymmetric help-desk,SYP,13744.16,push,CAMP-0591-Bg,False,True,2025-01-07 07:54:10,2025-06-11 07:54:10,2026,1433312325.3582327,Tóth és társa Nyrt.,seize intuitive platforms,Sharable 24hour migration,Minima aspernatur fugit voluptatem impedit.,PROD-0026-as
08487efb-d5ba-4d46-a89f-1de2ebcad32f,Optional didactic monitoring,MRO,29469.1,email,CAMP-9597-SE,True,False,2024-09-08 04:19:04,2025-08-21 04:19:04,2026,930927130.7847276,Oláh és társa Kkt.,transform visionary portals,Seamless stable groupware,Maiores odio autem reprehenderit fugit.,PROD-2441-bA
b5b05c47-6e3c-4d8c-9c86-9b4097797b1a,Cross-platform homogeneous open architecture,STD,11218.65,social,CAMP-3789-ne,False,False,2024-11-02 16:23:57,2024-11-09 16:23:57,2026,985040772.3839726,Szilágyi és társa Nyrt.,incubate front-end vortals,Phased directional circuit,Inventore animi debitis placeat.,PROD-2389-mw
48b31a2b-cddb-42b9-bf04-e7b2bfe23efe,Distributed multimedia paradigm,SBD,26195.18,social,CAMP-5401-Gi,True,False,2025-01-07 18:53:13,2025-12-11 18:53:13,2026,608479707.2126718,Biró és Pap Kft.,target intuitive partnerships,Stand-alone 24/7 software,Quidem nulla fugiat cumque optio ad exercitationem.,PROD-0667-gq
d877c944-a907-4e91-bed9-ba9248e4e75e,Polarized cohesive ability,BGN,18345.03,social,CAMP-8232-Qj,True,False,2024-06-03 20:47:44,2024-07-12 20:47:44,2026,767021862.130501,Szabó és Szabó Kht.,revolutionize 24/7 models,Virtual attitude-oriented extranet,Nemo et ducimus repellat cupiditate ullam sint.,PROD-2492-ka
e35292e0-6ce8-4e19-a909-6b77ed789ac1,Grass-roots even-keeled matrix,JPY,20260.62,SMS,CAMP-8116-xK,False,False,2024-05-20 12:34:16,2025-03-21 12:34:16,2026,1615974029.905028,Balogh Kis Nyrt.,optimize synergistic experiences,Enterprise-wide actuating migration,Similique perspiciatis consequuntur sapiente sit molestias blanditiis repellendus.,PROD-6962-vc
332011bd-aa2a-453f-90d1-9de96d2ff0e0,Total 24/7 service-desk,CUC,67762.74,SMS,CAMP-0304-TS,True,True,2024-06-04 01:49:59,2025-05-04 01:49:59,2026,166720392.02332816,Katona és Farkas Kht.,unleash global niches,User-friendly radical architecture,Suscipit eos amet repellendus porro.,PROD-2502-Fq
b663b16b-4b0e-42f7-aacc-aff88503979f,De-engineered clear-thinking structure,PHP,27037.64,SMS,CAMP-1353-cX,False,True,2024-10-26 15:27:02,2025-06-25 15:27:02,2026,541296719.8808715,Orosz és társa Kht.,engage bleeding-edge mindshare,Horizontal explicit application,Laboriosam hic ducimus nisi nihil.,PROD-2858-bm
08487efb-d5ba-4d46-a89f-1de2ebcad32f,Cross-group intangible groupware,BDT,16061.36,SMS,CAMP-0059-oC,False,False,2025-03-04 06:24:29,2025-05-17 06:24:29,2026,1216639548.1043575,Szekeres Papp Kkt.,morph mission-critical technologies,Realigned incremental projection,Repudiandae nihil aliquid eum accusantium.,PROD-0487-Qg
b30d8ca8-50aa-4e4e-a39a-688f2a24e292,Object-based optimal attitude,XCD,18033.78,email,CAMP-0291-AR,False,False,2025-01-12 01:48:11,2025-01-26 01:48:11,2026,1642554210.6775484,Oláh és Budai Kft.,engage end-to-end e-tailers,Persistent mobile concept,Animi amet ducimus ducimus.,PROD-9391-Se
daa46a7e-13eb-492c-b1c5-9bd99b433ae6,Phased exuding implementation,XAF,13216.24,SMS,CAMP-9831-Yb,True,False,2024-10-05 04:23:49,2025-01-04 04:23:49,2026,966920986.7828457,Kovács és társa Zrt.,iterate value-added web-readiness,Exclusive tertiary extranet,Hic perspiciatis magnam eius veniam id.,PROD-7374-Xr
e1e5cbd8-7166-4835-b1db-d6d24cf34832,User-centric needs-based focus group,BND,35332.88,SMS,CAMP-2913-hA,False,True,2024-06-13 21:02:05,2025-02-28 21:02:05,2026,439974534.1353947,Molnár és társa Kft.,grow global e-services,Object-based homogeneous superstructure,Quisquam sed recusandae ea.,PROD-2081-Ia
cc625cd6-586e-4d53-ada5-812f270b6d96,Centralized high-level initiative,TTD,56492.03,push,CAMP-6706-oS,False,True,2024-08-04 22:23:08,2025-06-19 22:23:08,2026,1499662410.420487,Németh Simon Nyrt.,whiteboard B2C convergence,De-engineered national service-desk,Numquam a dolor doloribus facilis illo consequatur non.,PROD-5775-iS
727e709e-30e1-4f6c-998c-94e0adae23f9,Re-engineered multimedia website,MYR,20779.42,social,CAMP-9444-Pc,False,False,2025-03-10 11:56:27,2026-01-01 11:56:27,2026,1476573507.969913,Molnár és társa Zrt.,engage scalable e-tailers,Synchronized user-facing attitude,Deserunt iusto architecto et ea officia.,PROD-1353-Fy
61cbce61-1b85-4d7b-9847-ce05a93d13a7,Exclusive systemic function,WST,24900.37,push,CAMP-5049-yk,False,True,2024-09-19 08:36:03,2025-01-19 08:36:03,2026,1283583327.1928484,Tóth és Vincze Nyrt.,enhance magnetic synergies,Expanded regional task-force,Dolores facilis qui sunt id maxime.,PROD-8532-MZ
